"","year","model","anomaly"
"1510",2050,"MIROC6.nc",19.2656574272917
"1511",2051,"ACCESS-CM2.nc",19.4971722780655
"1512",2051,"CESM2-WACCM.nc",20.3341723899723
"1513",2051,"CIESM.nc",21.4404018664237
"1514",2051,"CMCC-CM2-SR5.nc",19.9966765304208
"1515",2051,"CMCC-ESM2.nc",19.9311156826385
"1516",2051,"CNRM-CM6-1.nc",20.3920285165352
"1517",2051,"EC-Earth3-CC.nc",20.7300299881531
"1518",2051,"INM-CM5-0.nc",18.6730330999583
"1519",2051,"MIROC-ES2L.nc",19.6040790075733
"1520",2051,"MIROC6.nc",19.1317253992059
"1521",2052,"ACCESS-CM2.nc",19.6669258848085
"1522",2052,"CESM2-WACCM.nc",20.5160114132742
"1523",2052,"CIESM.nc",21.1841717472921
"1524",2052,"CMCC-CM2-SR5.nc",20.2856135262153
"1525",2052,"CMCC-ESM2.nc",19.8085665609377
"1526",2052,"CNRM-CM6-1.nc",20.1710041333965
"1527",2052,"EC-Earth3-CC.nc",20.6632373604916
"1528",2052,"INM-CM5-0.nc",18.4050107753684
"1529",2052,"MIROC-ES2L.nc",19.8173952375937
"1530",2052,"MIROC6.nc",18.942866120939
"1531",2053,"ACCESS-CM2.nc",19.3908389168103
"1532",2053,"CESM2-WACCM.nc",21.0757360523444
"1533",2053,"CIESM.nc",20.6910175511856
"1534",2053,"CMCC-CM2-SR5.nc",20.7993903750142
"1535",2053,"CMCC-ESM2.nc",19.9477344208691
"1536",2053,"CNRM-CM6-1.nc",20.2045756392327
"1537",2053,"EC-Earth3-CC.nc",20.3076901212992
"1538",2053,"INM-CM5-0.nc",18.6610147464972
"1539",2053,"MIROC-ES2L.nc",19.6568357868883
"1540",2053,"MIROC6.nc",19.2166685099156
"1541",2054,"ACCESS-CM2.nc",19.4929888353303
"1542",2054,"CESM2-WACCM.nc",20.9461030358127
"1543",2054,"CIESM.nc",20.9835300733331
"1544",2054,"CMCC-CM2-SR5.nc",20.872968172057
"1545",2054,"CMCC-ESM2.nc",20.2313635079243
"1546",2054,"CNRM-CM6-1.nc",20.1932231259081
"1547",2054,"EC-Earth3-CC.nc",20.6115921338125
"1548",2054,"INM-CM5-0.nc",18.8817239517876
"1549",2054,"MIROC-ES2L.nc",19.4286515727157
"1550",2054,"MIROC6.nc",19.5024286180292
"1551",2055,"ACCESS-CM2.nc",19.6836341324846
"1552",2055,"CESM2-WACCM.nc",21.0011393707471
"1553",2055,"CIESM.nc",21.3529781146289
"1554",2055,"CMCC-CM2-SR5.nc",21.0197353878446
"1555",2055,"CMCC-ESM2.nc",20.2580053002714
"1556",2055,"CNRM-CM6-1.nc",20.3253040614567
"1557",2055,"EC-Earth3-CC.nc",20.5918417739397
"1558",2055,"INM-CM5-0.nc",19.0687289696135
"1559",2055,"MIROC-ES2L.nc",19.5469081577239
"1560",2055,"MIROC6.nc",19.7719853091661
"1561",2056,"ACCESS-CM2.nc",19.9228664891793
"1562",2056,"CESM2-WACCM.nc",20.8769433633388
"1563",2056,"CIESM.nc",21.1877113874944
"1564",2056,"CMCC-CM2-SR5.nc",20.6072512592978
"1565",2056,"CMCC-ESM2.nc",20.3593791325628
"1566",2056,"CNRM-CM6-1.nc",20.3189949356053
"1567",2056,"EC-Earth3-CC.nc",20.6416131060133
"1568",2056,"INM-CM5-0.nc",18.9281706685564
"1569",2056,"MIROC-ES2L.nc",19.8176306564079
"1570",2056,"MIROC6.nc",19.6059875796635
"1571",2057,"ACCESS-CM2.nc",20.0289387030333
"1572",2057,"CESM2-WACCM.nc",20.3018731183614
"1573",2057,"CIESM.nc",21.4453215139967
"1574",2057,"CMCC-CM2-SR5.nc",21.1662208315458
"1575",2057,"CMCC-ESM2.nc",20.5280090768485
"1576",2057,"CNRM-CM6-1.nc",20.3105560324444
"1577",2057,"EC-Earth3-CC.nc",21.0227853861071
"1578",2057,"INM-CM5-0.nc",19.3227433209647
"1579",2057,"MIROC-ES2L.nc",19.8549537244312
"1580",2057,"MIROC6.nc",19.5398115822388
"1581",2058,"ACCESS-CM2.nc",19.8960852291668
"1582",2058,"CESM2-WACCM.nc",20.5402012405392
"1583",2058,"CIESM.nc",21.3392500604293
"1584",2058,"CMCC-CM2-SR5.nc",20.8386039009314
"1585",2058,"CMCC-ESM2.nc",19.8419100370892
"1586",2058,"CNRM-CM6-1.nc",20.4898157488665
"1587",2058,"EC-Earth3-CC.nc",21.1920608935852
"1588",2058,"INM-CM5-0.nc",18.9994806732894
"1589",2058,"MIROC-ES2L.nc",19.643062045758
"1590",2058,"MIROC6.nc",19.5822155166991
"1591",2059,"ACCESS-CM2.nc",19.854530828975
"1592",2059,"CESM2-WACCM.nc",20.6926811258788
"1593",2059,"CIESM.nc",21.6582389035787
"1594",2059,"CMCC-CM2-SR5.nc",21.2432084556358
"1595",2059,"CMCC-ESM2.nc",20.0986161481434
"1596",2059,"CNRM-CM6-1.nc",20.347897321795
"1597",2059,"EC-Earth3-CC.nc",20.9099962748991
"1598",2059,"INM-CM5-0.nc",19.054111011833
"1599",2059,"MIROC-ES2L.nc",19.7698656004187
"1600",2059,"MIROC6.nc",19.45777791289
"1601",2060,"ACCESS-CM2.nc",20.1116761788947
"1602",2060,"CESM2-WACCM.nc",20.557452810275
"1603",2060,"CIESM.nc",21.5867935082413
"1604",2060,"CMCC-CM2-SR5.nc",21.2298453191395
"1605",2060,"CMCC-ESM2.nc",20.3018019739564
"1606",2060,"CNRM-CM6-1.nc",20.4552422627022
"1607",2060,"EC-Earth3-CC.nc",20.854098250352
"1608",2060,"INM-CM5-0.nc",19.1483891719384
"1609",2060,"MIROC-ES2L.nc",19.9377056938214
"1610",2060,"MIROC6.nc",19.6549973765973
"1611",2061,"ACCESS-CM2.nc",20.4862330716168
"1612",2061,"CESM2-WACCM.nc",20.6382512520265
"1613",2061,"CIESM.nc",21.3623495860122
"1614",2061,"CMCC-CM2-SR5.nc",21.247389258227
"1615",2061,"CMCC-ESM2.nc",20.7409699647693
"1616",2061,"CNRM-CM6-1.nc",20.3849200551288
"1617",2061,"EC-Earth3-CC.nc",21.0541757535697
"1618",2061,"INM-CM5-0.nc",19.0850552180229
"1619",2061,"MIROC-ES2L.nc",19.9490287134927
"1620",2061,"MIROC6.nc",19.7511288493208
"1621",2062,"ACCESS-CM2.nc",20.3286047103927
"1622",2062,"CESM2-WACCM.nc",21.0236528364916
"1623",2062,"CIESM.nc",21.6365861233286
"1624",2062,"CMCC-CM2-SR5.nc",21.1362814859969
"1625",2062,"CMCC-ESM2.nc",20.7428963581498
"1626",2062,"CNRM-CM6-1.nc",20.68559920625
"1627",2062,"EC-Earth3-CC.nc",21.2435390491135
"1628",2062,"INM-CM5-0.nc",19.238580314943
"1629",2062,"MIROC-ES2L.nc",19.6811255033734
"1630",2062,"MIROC6.nc",19.7765818751201
"1631",2063,"ACCESS-CM2.nc",20.5098724957005
"1632",2063,"CESM2-WACCM.nc",21.391948618911
"1633",2063,"CIESM.nc",21.6859359543762
"1634",2063,"CMCC-CM2-SR5.nc",20.6067999036648
"1635",2063,"CMCC-ESM2.nc",20.5268364454275
"1636",2063,"CNRM-CM6-1.nc",20.6967866076554
"1637",2063,"EC-Earth3-CC.nc",20.7963631496132
"1638",2063,"INM-CM5-0.nc",19.6518176248348
"1639",2063,"MIROC-ES2L.nc",19.9344688946311
"1640",2063,"MIROC6.nc",19.5737827809577
"1641",2064,"ACCESS-CM2.nc",20.2135735594547
"1642",2064,"CESM2-WACCM.nc",21.8341554686003
"1643",2064,"CIESM.nc",21.4669134958596
"1644",2064,"CMCC-CM2-SR5.nc",20.8081669152021
"1645",2064,"CMCC-ESM2.nc",20.7585575104087
"1646",2064,"CNRM-CM6-1.nc",20.8548512930913
"1647",2064,"EC-Earth3-CC.nc",20.6805419163519
"1648",2064,"INM-CM5-0.nc",19.4622909761071
"1649",2064,"MIROC-ES2L.nc",19.9917040624219
"1650",2064,"MIROC6.nc",19.5504980426433
"1651",2065,"ACCESS-CM2.nc",20.5208299586456
"1652",2065,"CESM2-WACCM.nc",21.337013901194
"1653",2065,"CIESM.nc",21.3072284970558
"1654",2065,"CMCC-CM2-SR5.nc",21.3191741884602
"1655",2065,"CMCC-ESM2.nc",20.9158719396144
"1656",2065,"CNRM-CM6-1.nc",21.0159923996832
"1657",2065,"EC-Earth3-CC.nc",20.9748386438378
"1658",2065,"INM-CM5-0.nc",19.1475640455628
"1659",2065,"MIROC-ES2L.nc",20.3752159760567
"1660",2065,"MIROC6.nc",19.4432602473146
"1661",2066,"ACCESS-CM2.nc",20.6926648639091
"1662",2066,"CESM2-WACCM.nc",21.3160332459017
"1663",2066,"CIESM.nc",21.4526565770783
"1664",2066,"CMCC-CM2-SR5.nc",21.8896129161825
"1665",2066,"CMCC-ESM2.nc",20.5633191579889
"1666",2066,"CNRM-CM6-1.nc",21.0413838974565
"1667",2066,"EC-Earth3-CC.nc",21.2882441608908
"1668",2066,"INM-CM5-0.nc",19.4917085927083
"1669",2066,"MIROC-ES2L.nc",19.8730856144582
"1670",2066,"MIROC6.nc",19.7824659668482
"1671",2067,"ACCESS-CM2.nc",20.0715564031117
"1672",2067,"CESM2-WACCM.nc",21.7385288863164
"1673",2067,"CIESM.nc",21.6512037630457
"1674",2067,"CMCC-CM2-SR5.nc",21.8393988793824
"1675",2067,"CMCC-ESM2.nc",20.658114654753
"1676",2067,"CNRM-CM6-1.nc",20.9323377881114
"1677",2067,"EC-Earth3-CC.nc",21.1791457793887
"1678",2067,"INM-CM5-0.nc",19.4199599565069
"1679",2067,"MIROC-ES2L.nc",19.8197691836399
"1680",2067,"MIROC6.nc",19.9167174908969
"1681",2068,"ACCESS-CM2.nc",20.82523188743
"1682",2068,"CESM2-WACCM.nc",21.3687152969963
"1683",2068,"CIESM.nc",21.9589587058313
"1684",2068,"CMCC-CM2-SR5.nc",21.6438201461355
"1685",2068,"CMCC-ESM2.nc",20.9547155129903
"1686",2068,"CNRM-CM6-1.nc",21.0972174606744
"1687",2068,"EC-Earth3-CC.nc",21.5350241050036
"1688",2068,"INM-CM5-0.nc",19.6558519433443
"1689",2068,"MIROC-ES2L.nc",20.1128466229508
"1690",2068,"MIROC6.nc",20.105390367177
"1691",2069,"ACCESS-CM2.nc",20.5280820062161
"1692",2069,"CESM2-WACCM.nc",21.4087310423168
"1693",2069,"CIESM.nc",22.0642999553556
"1694",2069,"CMCC-CM2-SR5.nc",21.8702373591714
"1695",2069,"CMCC-ESM2.nc",21.3663776257893
"1696",2069,"CNRM-CM6-1.nc",20.9466526553539
"1697",2069,"EC-Earth3-CC.nc",21.6130478274935
"1698",2069,"INM-CM5-0.nc",19.5467903737015
"1699",2069,"MIROC-ES2L.nc",20.6471105245832
"1700",2069,"MIROC6.nc",20.3068676409799
"1701",2070,"ACCESS-CM2.nc",21.0686546354248
"1702",2070,"CESM2-WACCM.nc",21.5376751692144
"1703",2070,"CIESM.nc",22.0599130685867
"1704",2070,"CMCC-CM2-SR5.nc",21.7802099581142
"1705",2070,"CMCC-ESM2.nc",21.4154587560406
"1706",2070,"CNRM-CM6-1.nc",20.9244509769109
"1707",2070,"EC-Earth3-CC.nc",21.2216753188665
"1708",2070,"INM-CM5-0.nc",19.6285761740387
"1709",2070,"MIROC-ES2L.nc",20.2197605109621
"1710",2070,"MIROC6.nc",19.6316952093098
"1711",2071,"ACCESS-CM2.nc",20.5271277987963
"1712",2071,"CESM2-WACCM.nc",22.2175800580904
"1713",2071,"CIESM.nc",22.4021096830379
"1714",2071,"CMCC-CM2-SR5.nc",21.8245752323677
"1715",2071,"CMCC-ESM2.nc",21.1415148020412
"1716",2071,"CNRM-CM6-1.nc",21.2953346945869
"1717",2071,"EC-Earth3-CC.nc",21.2099554805438
"1718",2071,"INM-CM5-0.nc",19.689479926133
"1719",2071,"MIROC-ES2L.nc",20.2239718131833
"1720",2071,"MIROC6.nc",19.8318555921597
"1721",2072,"ACCESS-CM2.nc",20.7792191016586
"1722",2072,"CESM2-WACCM.nc",22.0693957705729
"1723",2072,"CIESM.nc",22.3228780074222
"1724",2072,"CMCC-CM2-SR5.nc",22.0475831241985
"1725",2072,"CMCC-ESM2.nc",21.4169724071092
"1726",2072,"CNRM-CM6-1.nc",21.2884491620133
"1727",2072,"EC-Earth3-CC.nc",21.6191800074057
"1728",2072,"INM-CM5-0.nc",19.6082958782489
"1729",2072,"MIROC-ES2L.nc",20.2839621288706
"1730",2072,"MIROC6.nc",19.9799674806338
"1731",2073,"ACCESS-CM2.nc",20.9169992435269
"1732",2073,"CESM2-WACCM.nc",21.7418266900734
"1733",2073,"CIESM.nc",22.3440964714229
"1734",2073,"CMCC-CM2-SR5.nc",21.7087518018439
"1735",2073,"CMCC-ESM2.nc",21.7081618542379
"1736",2073,"CNRM-CM6-1.nc",21.4194314456575
"1737",2073,"EC-Earth3-CC.nc",21.6477146230387
"1738",2073,"INM-CM5-0.nc",19.518957285385
"1739",2073,"MIROC-ES2L.nc",20.7341651402416
"1740",2073,"MIROC6.nc",20.247334089267
"1741",2074,"ACCESS-CM2.nc",20.9614780912566
"1742",2074,"CESM2-WACCM.nc",22.2487047021582
"1743",2074,"CIESM.nc",22.8119151777874
"1744",2074,"CMCC-CM2-SR5.nc",21.5949667702467
"1745",2074,"CMCC-ESM2.nc",21.5484260279783
"1746",2074,"CNRM-CM6-1.nc",21.5806237764355
"1747",2074,"EC-Earth3-CC.nc",21.3840220641977
"1748",2074,"INM-CM5-0.nc",19.4650411218541
"1749",2074,"MIROC-ES2L.nc",20.4346210484365
"1750",2074,"MIROC6.nc",20.457571728295
"1751",2075,"ACCESS-CM2.nc",20.7815307027318
"1752",2075,"CESM2-WACCM.nc",22.0992400840178
"1753",2075,"CIESM.nc",22.5585260801919
"1754",2075,"CMCC-CM2-SR5.nc",21.9692390123941
"1755",2075,"CMCC-ESM2.nc",21.4865850734071
"1756",2075,"CNRM-CM6-1.nc",21.4511485021448
"1757",2075,"EC-Earth3-CC.nc",21.5624210957283
"1758",2075,"INM-CM5-0.nc",19.8600478268381
"1759",2075,"MIROC-ES2L.nc",20.3256531280483
"1760",2075,"MIROC6.nc",20.3181778297549
"1761",2076,"ACCESS-CM2.nc",20.3987491836922
"1762",2076,"CESM2-WACCM.nc",22.1772884757031
"1763",2076,"CIESM.nc",22.686078810954
"1764",2076,"CMCC-CM2-SR5.nc",21.8833246672253
"1765",2076,"CMCC-ESM2.nc",21.5246159591493
"1766",2076,"CNRM-CM6-1.nc",21.5439497559505
"1767",2076,"EC-Earth3-CC.nc",21.538019655085
"1768",2076,"INM-CM5-0.nc",19.8174287502577
"1769",2076,"MIROC-ES2L.nc",20.3086100661526
"1770",2076,"MIROC6.nc",19.9997520234254
"1771",2077,"ACCESS-CM2.nc",20.6370777524311
"1772",2077,"CESM2-WACCM.nc",22.0545948746372
"1773",2077,"CIESM.nc",22.7131775405103
"1774",2077,"CMCC-CM2-SR5.nc",22.2123562935212
"1775",2077,"CMCC-ESM2.nc",21.4357818639596
"1776",2077,"CNRM-CM6-1.nc",21.815112630262
"1777",2077,"EC-Earth3-CC.nc",22.361166416379
"1778",2077,"INM-CM5-0.nc",19.9378703558884
"1779",2077,"MIROC-ES2L.nc",20.5444014119161
"1780",2077,"MIROC6.nc",19.961461907575
"1781",2078,"ACCESS-CM2.nc",20.9328892892278
"1782",2078,"CESM2-WACCM.nc",22.1570431102231
"1783",2078,"CIESM.nc",23.0857493998283
"1784",2078,"CMCC-CM2-SR5.nc",22.7222353583546
"1785",2078,"CMCC-ESM2.nc",21.4296679138632
"1786",2078,"CNRM-CM6-1.nc",21.779832987932
"1787",2078,"EC-Earth3-CC.nc",22.2500939205822
"1788",2078,"INM-CM5-0.nc",19.7375972113898
"1789",2078,"MIROC-ES2L.nc",21.1036711009653
"1790",2078,"MIROC6.nc",20.1733168496737
"1791",2079,"ACCESS-CM2.nc",21.2070074746116
"1792",2079,"CESM2-WACCM.nc",22.0158347131779
"1793",2079,"CIESM.nc",22.8429104415255
"1794",2079,"CMCC-CM2-SR5.nc",22.3012299230646
"1795",2079,"CMCC-ESM2.nc",22.2312770131486
"1796",2079,"CNRM-CM6-1.nc",22.0068522653429
"1797",2079,"EC-Earth3-CC.nc",22.3954056845876
"1798",2079,"INM-CM5-0.nc",19.728134541245
"1799",2079,"MIROC-ES2L.nc",20.7410200532829
"1800",2079,"MIROC6.nc",20.6489439299829
"1801",2080,"ACCESS-CM2.nc",20.9780617223553
"1802",2080,"CESM2-WACCM.nc",22.2686250678869
"1803",2080,"CIESM.nc",23.1400799019514
"1804",2080,"CMCC-CM2-SR5.nc",21.9290572686657
"1805",2080,"CMCC-ESM2.nc",21.6351972168916
"1806",2080,"CNRM-CM6-1.nc",21.7336359849201
"1807",2080,"EC-Earth3-CC.nc",22.5111063092032
"1808",2080,"INM-CM5-0.nc",19.5278362872231
"1809",2080,"MIROC-ES2L.nc",21.0479172764098
"1810",2080,"MIROC6.nc",20.8873820171416
"1811",2081,"ACCESS-CM2.nc",21.2663736731985
"1812",2081,"CESM2-WACCM.nc",21.7900177167129
"1813",2081,"CIESM.nc",23.201141171707
"1814",2081,"CMCC-CM2-SR5.nc",21.9980705999898
"1815",2081,"CMCC-ESM2.nc",21.6825092289429
"1816",2081,"CNRM-CM6-1.nc",21.7033879969668
"1817",2081,"EC-Earth3-CC.nc",22.7487589669178
"1818",2081,"INM-CM5-0.nc",19.6165637053638
"1819",2081,"MIROC-ES2L.nc",20.8547504666291
"1820",2081,"MIROC6.nc",20.6371961507487
"1821",2082,"ACCESS-CM2.nc",20.9755200729451
"1822",2082,"CESM2-WACCM.nc",22.1466131441636
"1823",2082,"CIESM.nc",23.0309513683237
"1824",2082,"CMCC-CM2-SR5.nc",22.5286026175315
"1825",2082,"CMCC-ESM2.nc",22.0923408295015
"1826",2082,"CNRM-CM6-1.nc",21.5112694432491
"1827",2082,"EC-Earth3-CC.nc",22.55679947211
"1828",2082,"INM-CM5-0.nc",19.9755312025204
"1829",2082,"MIROC-ES2L.nc",21.1914351962154
"1830",2082,"MIROC6.nc",20.6037384553495
"1831",2083,"ACCESS-CM2.nc",21.4233516148649
"1832",2083,"CESM2-WACCM.nc",22.3325484678375
"1833",2083,"CIESM.nc",23.2354269944732
"1834",2083,"CMCC-CM2-SR5.nc",22.820260736425
"1835",2083,"CMCC-ESM2.nc",22.025290449689
"1836",2083,"CNRM-CM6-1.nc",21.8843174358227
"1837",2083,"EC-Earth3-CC.nc",22.8550590996906
"1838",2083,"INM-CM5-0.nc",19.6120588188494
"1839",2083,"MIROC-ES2L.nc",21.165758590881
"1840",2083,"MIROC6.nc",20.3991900028366
"1841",2084,"ACCESS-CM2.nc",21.6276400799855
"1842",2084,"CESM2-WACCM.nc",22.6938028701925
"1843",2084,"CIESM.nc",23.3372010012235
"1844",2084,"CMCC-CM2-SR5.nc",22.6400293231728
"1845",2084,"CMCC-ESM2.nc",22.0810690097522
"1846",2084,"CNRM-CM6-1.nc",22.0574486736504
"1847",2084,"EC-Earth3-CC.nc",22.9522379428171
"1848",2084,"INM-CM5-0.nc",19.7144197824395
"1849",2084,"MIROC-ES2L.nc",20.5302477904265
"1850",2084,"MIROC6.nc",20.345707632128
"1851",2085,"ACCESS-CM2.nc",21.4782129063837
"1852",2085,"CESM2-WACCM.nc",22.4131456601883
"1853",2085,"CIESM.nc",23.1678992941349
"1854",2085,"CMCC-CM2-SR5.nc",22.5448191186908
"1855",2085,"CMCC-ESM2.nc",22.608354009163
"1856",2085,"CNRM-CM6-1.nc",22.3981474912046
"1857",2085,"EC-Earth3-CC.nc",22.687875801446
"1858",2085,"INM-CM5-0.nc",19.9877404313374
"1859",2085,"MIROC-ES2L.nc",20.3952569534431
"1860",2085,"MIROC6.nc",20.8256461122237
"1861",2086,"ACCESS-CM2.nc",21.7050510572598
"1862",2086,"CESM2-WACCM.nc",22.8869621143825
"1863",2086,"CIESM.nc",23.349379397867
"1864",2086,"CMCC-CM2-SR5.nc",22.5509210732481
"1865",2086,"CMCC-ESM2.nc",22.1150355820187
"1866",2086,"CNRM-CM6-1.nc",22.0650691484567
"1867",2086,"EC-Earth3-CC.nc",22.5266272831846
"1868",2086,"INM-CM5-0.nc",19.9859496214588
"1869",2086,"MIROC-ES2L.nc",20.7714750900478
"1870",2086,"MIROC6.nc",20.551031339447
"1871",2087,"ACCESS-CM2.nc",21.6201367316385
"1872",2087,"CESM2-WACCM.nc",22.6351648889078
"1873",2087,"CIESM.nc",23.529309965259
"1874",2087,"CMCC-CM2-SR5.nc",23.0113002599241
"1875",2087,"CMCC-ESM2.nc",22.3038804462654
"1876",2087,"CNRM-CM6-1.nc",22.2313619166457
"1877",2087,"EC-Earth3-CC.nc",22.3829176869912
"1878",2087,"INM-CM5-0.nc",19.9015945994907
"1879",2087,"MIROC-ES2L.nc",20.7962225904072
"1880",2087,"MIROC6.nc",20.8755660008371
"1881",2088,"ACCESS-CM2.nc",21.726200352999
"1882",2088,"CESM2-WACCM.nc",23.2142576736885
"1883",2088,"CIESM.nc",23.7689849831062
"1884",2088,"CMCC-CM2-SR5.nc",23.362766992726
"1885",2088,"CMCC-ESM2.nc",22.4656849033098
"1886",2088,"CNRM-CM6-1.nc",22.3860406164751
"1887",2088,"EC-Earth3-CC.nc",22.7025106033622
"1888",2088,"INM-CM5-0.nc",19.9410508514243
"1889",2088,"MIROC-ES2L.nc",20.8137514292275
"1890",2088,"MIROC6.nc",21.0631609391455
"1891",2089,"ACCESS-CM2.nc",21.8889488234889
"1892",2089,"CESM2-WACCM.nc",22.6494371040245
"1893",2089,"CIESM.nc",23.6746680344926
"1894",2089,"CMCC-CM2-SR5.nc",23.2818288325713
"1895",2089,"CMCC-ESM2.nc",22.2398092266995
"1896",2089,"CNRM-CM6-1.nc",22.1982917191868
"1897",2089,"EC-Earth3-CC.nc",22.1110538718694
"1898",2089,"INM-CM5-0.nc",19.9525980583201
"1899",2089,"MIROC-ES2L.nc",21.2348251656592
"1900",2089,"MIROC6.nc",21.0273308788312
"1901",2090,"ACCESS-CM2.nc",21.4482022415785
"1902",2090,"CESM2-WACCM.nc",23.2058277290026
"1903",2090,"CIESM.nc",23.7221780173336
"1904",2090,"CMCC-CM2-SR5.nc",22.8631797360006
"1905",2090,"CMCC-ESM2.nc",22.6799902454361
"1906",2090,"CNRM-CM6-1.nc",22.3271060236039
"1907",2090,"EC-Earth3-CC.nc",22.6140491645344
"1908",2090,"INM-CM5-0.nc",20.0180780416967
"1909",2090,"MIROC-ES2L.nc",21.3094833562836
"1910",2090,"MIROC6.nc",20.6654437627369
"1911",2091,"ACCESS-CM2.nc",21.7445948139714
"1912",2091,"CESM2-WACCM.nc",22.4964085055608
"1913",2091,"CIESM.nc",23.9180936080526
"1914",2091,"CMCC-CM2-SR5.nc",22.9718338310487
"1915",2091,"CMCC-ESM2.nc",22.7693229855768
"1916",2091,"CNRM-CM6-1.nc",22.5349740644657
"1917",2091,"EC-Earth3-CC.nc",23.2286446671631
"1918",2091,"INM-CM5-0.nc",19.8853458781809
"1919",2091,"MIROC-ES2L.nc",21.5072513887543
"1920",2091,"MIROC6.nc",20.7580318372103
"1921",2092,"ACCESS-CM2.nc",21.980182089171
"1922",2092,"CESM2-WACCM.nc",22.6179417217053
"1923",2092,"CIESM.nc",24.0469616342591
"1924",2092,"CMCC-CM2-SR5.nc",23.539117423195
"1925",2092,"CMCC-ESM2.nc",22.5180471397463
"1926",2092,"CNRM-CM6-1.nc",22.4164570779859
"1927",2092,"EC-Earth3-CC.nc",23.1276887575327
"1928",2092,"INM-CM5-0.nc",20.1915259336428
"1929",2092,"MIROC-ES2L.nc",21.313368056801
"1930",2092,"MIROC6.nc",20.7448593538604
"1931",2093,"ACCESS-CM2.nc",22.2695897608871
"1932",2093,"CESM2-WACCM.nc",22.7752670924697
"1933",2093,"CIESM.nc",24.372305250913
"1934",2093,"CMCC-CM2-SR5.nc",23.4992414609846
"1935",2093,"CMCC-ESM2.nc",22.691892618917
"1936",2093,"CNRM-CM6-1.nc",22.6561304754531
"1937",2093,"EC-Earth3-CC.nc",22.9533627527488
"1938",2093,"INM-CM5-0.nc",20.2080282958515
"1939",2093,"MIROC-ES2L.nc",21.4164986123358
"1940",2093,"MIROC6.nc",21.1116372158481
"1941",2094,"ACCESS-CM2.nc",22.0646265562322
"1942",2094,"CESM2-WACCM.nc",23.1835876521159
"1943",2094,"CIESM.nc",23.7281850919437
"1944",2094,"CMCC-CM2-SR5.nc",23.3787559914242
"1945",2094,"CMCC-ESM2.nc",23.1283676398939
"1946",2094,"CNRM-CM6-1.nc",22.8337044282259
"1947",2094,"EC-Earth3-CC.nc",23.0778313186736
"1948",2094,"INM-CM5-0.nc",20.0089566065021
"1949",2094,"MIROC-ES2L.nc",21.463713315607
"1950",2094,"MIROC6.nc",21.3012363628242
"1951",2095,"ACCESS-CM2.nc",22.2870205576127
"1952",2095,"CESM2-WACCM.nc",23.449836490188
"1953",2095,"CIESM.nc",23.8495590891913
"1954",2095,"CMCC-CM2-SR5.nc",23.2469637597525
"1955",2095,"CMCC-ESM2.nc",23.1242494950313
"1956",2095,"CNRM-CM6-1.nc",23.1266860153229
"1957",2095,"EC-Earth3-CC.nc",23.1984949373057
"1958",2095,"INM-CM5-0.nc",20.0805985065667
"1959",2095,"MIROC-ES2L.nc",21.6831352054164
"1960",2095,"MIROC6.nc",21.3794240387825
"1961",2096,"ACCESS-CM2.nc",22.1387586074791
"1962",2096,"CESM2-WACCM.nc",23.2028259269532
"1963",2096,"CIESM.nc",24.1113112638416
"1964",2096,"CMCC-CM2-SR5.nc",23.3111481241642
"1965",2096,"CMCC-ESM2.nc",22.8390900385417
"1966",2096,"CNRM-CM6-1.nc",23.0790874050021
"1967",2096,"EC-Earth3-CC.nc",23.6331886880964
"1968",2096,"INM-CM5-0.nc",20.0546712294148
"1969",2096,"MIROC-ES2L.nc",21.4222831820061
"1970",2096,"MIROC6.nc",21.625349947267
"1971",2097,"ACCESS-CM2.nc",22.3489310325061
"1972",2097,"CESM2-WACCM.nc",23.4579600613618
"1973",2097,"CIESM.nc",23.9013667439646
"1974",2097,"CMCC-CM2-SR5.nc",23.2728638481547
"1975",2097,"CMCC-ESM2.nc",22.9402885118079
"1976",2097,"CNRM-CM6-1.nc",23.3607278202237
"1977",2097,"EC-Earth3-CC.nc",23.4375580474957
"1978",2097,"INM-CM5-0.nc",20.2038372370525
"1979",2097,"MIROC-ES2L.nc",21.4381954342527
"1980",2097,"MIROC6.nc",21.9399434393091
"1981",2098,"ACCESS-CM2.nc",22.2612976148573
"1982",2098,"CESM2-WACCM.nc",23.2420531173725
"1983",2098,"CIESM.nc",24.012710773596
"1984",2098,"CMCC-CM2-SR5.nc",23.5021403875634
"1985",2098,"CMCC-ESM2.nc",23.3862407278852
"1986",2098,"CNRM-CM6-1.nc",23.4096068067357
"1987",2098,"EC-Earth3-CC.nc",23.6289365145479
"1988",2098,"INM-CM5-0.nc",20.5413504070351
"1989",2098,"MIROC-ES2L.nc",21.6762770369945
"1990",2098,"MIROC6.nc",21.5411964570625
"1991",2099,"ACCESS-CM2.nc",22.6374463559767
"1992",2099,"CESM2-WACCM.nc",23.805674924784
"1993",2099,"CIESM.nc",24.1585072804166
"1994",2099,"CMCC-CM2-SR5.nc",23.4528099303603
"1995",2099,"CMCC-ESM2.nc",23.3491109182881
"1996",2099,"CNRM-CM6-1.nc",23.3274744624384
"1997",2099,"EC-Earth3-CC.nc",23.6682145330003
"1998",2099,"INM-CM5-0.nc",20.8945067108453
"1999",2099,"MIROC-ES2L.nc",22.0182556117925
"2000",2099,"MIROC6.nc",21.7886550588757
