"year","ACCESS-CM2_245","ACCESS-ESM1-5_245","BCC-CSM2-MR_245","CAMS-CSM1-0_245","CanESM5-CanOE_245","CanESM5_245","CESM2-WACCM_245","CESM2_245","CIESM_245","CMCC-CM2-SR5_245","CMCC-ESM2_245","GISS-E2-1-G_245","HadGEM3-GC31-LL_245","INM-CM4-8_245","INM-CM5-0_245","MIROC-ES2L_245","MIROC6_245","NorESM2-LM_245","NorESM2-MM_245","UKESM1-0-LL_245"
2076,2.60144592476056,2.52256464514082,1.93697972224416,1.38853168702369,3.26150113630815,3.29890095614609,2.21611896161309,2.17155965868099,2.0594029573441,3.24612920740979,3.13560516401265,1.99029407050554,2.85240761960023,1.75511272990566,1.81214829680991,2.07522541792502,1.73139162464929,2.11153686862658,2.09682417117761,3.04148083124675
2077,2.63280934393803,2.5501924401912,1.95669215937212,1.40506099967925,3.29349427982245,3.33293053509131,2.23897190274121,2.19593183039522,2.08084935379386,3.28594593854989,3.17723076846163,2.01032349148265,2.88643881349106,1.77080950555583,1.82997337724945,2.09845207391318,1.74998893097733,2.13810466452509,2.12147351737872,3.08053672964986
2078,2.66418877119925,2.57780152545737,1.97641079801642,1.42166546885037,3.32543888235258,3.36697238563396,2.26177863871875,2.22028863372728,2.10237279945641,3.32596157289601,3.21908322380266,2.03032092290574,2.92049711227594,1.78646149871766,1.84780290493431,2.12170108984423,1.76856253857403,2.16469868003653,2.14610470911305,3.11964142434294
2079,2.69558875761721,2.60539582874086,1.99613789673414,1.43834633176199,3.35733936433631,3.4010300542331,2.28454284951304,2.24463358851919,2.12397439407543,3.36617739546493,3.26116424823159,2.05028936636851,2.95458686258259,1.80207159358185,1.86563893286356,2.14497518470287,1.78711553166544,2.19132229050627,2.17072178479549,3.15879954767744
2080,2.72701385426491,2.63297927784319,2.01587571408234,1.45510482563904,3.38920014621142,3.43510708734775,2.30726821509139,2.26897021461302,2.14565523739458,3.40659469127344,3.30347555994425,2.07023182346466,2.98871241103876,1.81764267433909,1.88348351403627,2.16827707747379,1.80565099447764,2.21797887127968,2.19532878284094,3.19801573200485
2081,2.75846861221535,2.66055580056588,2.0356265086181,1.47194218770645,3.42102564841571,3.46920703143697,2.32995841542113,2.2933020318508,2.16741642915753,3.44721474533831,3.3460188771365,2.0901512957879,3.02287810427219,1.8331776251801,1.90133870145151,2.19160948714165,1.82417201123668,2.24467179770212,2.21992974166428,3.23729460967664
2082,2.78995758254152,2.68812932471045,2.05539253889849,1.48885965518917,3.45282029138696,3.50333343295978,2.35261713046958,2.31763256007458,2.18925906910795,3.48803884267633,3.38879591800416,2.11005078493194,3.0570882889106,1.84867933029556,1.91920654810834,2.21497513269115,1.84268166616864,2.27140444511896,2.24452869968042,3.27664081304427
2083,2.82148531631644,2.71570377807843,2.07517606348059,1.50585846531212,3.48458849556296,3.53748983837524,2.37524804020406,2.34196531912639,2.21118425698951,3.52906826830427,3.43180840074309,2.12993329249049,3.09134731158174,1.86415067387619,1.93708910700584,2.23837673310698,1.86118304349957,2.29818018887556,2.26912969530425,3.31605897445921
2084,2.85305636461309,2.74328308847134,2.09497934092145,1.52293985530024,3.51633468138149,3.57167979414239,2.39785482459191,2.36630382884829,2.23319309254586,3.57030430723893,3.47505804354912,2.14980182005723,3.12565951891334,1.87959454011267,1.95498843114306,2.26181700737382,1.87967922745555,2.3250024043173,2.29373676695066,3.35555372627295
2085,2.88467527850448,2.77087118369069,2.11480462977817,1.54010506237846,3.54806326928034,3.60590684672026,2.42044116360043,2.39065160908232,2.25528667552069,3.61174824449709,3.5185465646181,2.1696593692259,3.16002925753314,1.8950138131957,1.97290657351907,2.28529867447635,1.89817330226263,2.35187446678953,2.31835395303453,3.39512970083694
2086,2.9163466090636,2.79847199153801,2.1346541886078,1.55735532377173,3.57977867969729,3.64017454256791,2.44301073719695,2.41501217967052,2.27746610565765,3.65340136509552,3.56227568214588,2.18950894159018,3.19446087406888,1.91041137731599,1.99084558713295,2.30882445339927,1.91666835214689,2.37879975163762,2.34298529197078,3.43479153050267
2087,2.94807490736346,2.82608943981483,2.15453027596742,1.57469187670497,3.61148533307014,3.67448642814436,2.46556722534879,2.43938906045493,2.29973248270042,3.695264954051,3.60624711432829,2.20935353874379,3.22895871514829,1.92579011666424,2.00880752498376,2.33239706312724,1.93516746133438,2.40578163420694,2.36763482217428,3.47454384762159
2088,2.97986472447705,2.85372745632265,2.17443515041411,1.59211595840311,3.64318764983665,3.70884604990867,2.48811430802329,2.4637857712776,2.32208690639267,3.73734029638033,3.65046257936117,2.22919616228042,3.26352712739911,1.94115291543114,2.02679444007057,2.35601922264497,1.95367371405118,2.43282348984285,2.39230658205993,3.51439128454519
2089,3.01172061147738,2.88138996886302,2.19437107050492,1.6096288060911,3.67489005043463,3.74325695431987,2.51065566518775,2.48820583198058,2.34453047647805,3.77962867710027,3.69492379544038,2.2490398137938,3.29817045744907,1.9565026578074,2.04480838539244,2.37969365093713,1.97219019452335,2.45992869389073,2.41700461004263,3.55433847362492
2090,3.04364711943743,2.90908090523744,2.21434029479695,1.62723165699387,3.70659695530186,3.77772268783701,2.53319497680951,2.51265276240589,2.36706429270023,3.82213138122762,3.73963248076175,2.26888749487761,3.33289305192592,1.97184222798371,2.06285141394844,2.40342306698842,1.99071998697695,2.48710062169593,2.44173294453727,3.59439004721228
2091,3.07564879943022,2.93680419324743,2.23434508184726,1.64492574833635,3.73831278487612,3.81224679691913,2.55573592285588,2.5371300823956,2.38968945480289,3.86484969377915,3.78459035352113,2.28874220712558,3.36769925745739,1.98717451015077,2.08092557873764,2.42721018978351,2.00926617563805,2.51434264860382,2.46649562395874,3.63455063765872
2092,3.10773020252873,2.96456376069453,2.25438769021291,1.66271231734348,3.7700419595952,3.84683282802527,2.57828218329419,2.56164131179174,2.4124070625297,3.90778489977165,3.82979913191435,2.30860695213139,3.40259342067122,2.00250238849929,2.09903293275911,2.45105773830708,2.02783184473271,2.54165814995978,2.49129668672193,3.67482487731571
2093,3.13989587980598,2.99236353538025,2.27447037845099,1.6805926012402,3.80178889989689,3.88148432761447,2.60083743809176,2.58618997043636,2.43521821562431,3.95093828422189,3.87526053413726,2.32848473148877,3.43757988819513,2.01782874721995,2.11717552901191,2.47496843154384,2.046420078487,2.56905050110916,2.51614017124174,3.71521739853473
2094,3.17215038233495,3.02020744510612,2.29459540511857,1.69856783725143,3.83355802621897,3.91620484214578,2.62340536721591,2.6107795781715,2.45812401383039,3.99431113214667,3.92097627838571,2.34837854679141,3.47266300665688,2.03315647050348,2.13535542049511,2.49894498847845,2.06503396112698,2.59652307739733,2.54103011593306,3.75573283366725
2095,3.20449826118865,3.04809941767364,2.31476502877271,1.71663926260211,3.86535375899922,3.95099791807823,2.64598965063397,2.6354136548392,2.48112555689162,4.03790472856276,3.96694808285554,2.36829139963302,3.5078471226842,2.04848844254055,2.15357466020778,2.52299012809561,2.08367657687872,2.62407925416966,2.56597055921079,3.79637581506474
2096,3.23694406744007,3.07604338088436,2.33498150797049,1.73480811451718,3.89718051867543,3.98586710187086,2.66859396831326,2.66009572028151,2.50422394455167,4.08172035848694,4.01317766574258,2.38822629160731,3.54313658290482,2.06382754752187,2.17183530114899,2.54710656938,2.10235100996829,2.65172240677151,2.59096553948981,3.83715097507867
2097,3.26949235216222,3.10404326253978,2.35524710126899,1.75307563022157,3.9290427256854,4.02081593998273,2.69122200022109,2.68482929434047,2.52742027655419,4.125759306936,4.05966674524269,2.40818622430798,3.57853573394647,2.07917666963815,2.1901393963178,2.57129703131631,2.12106034462174,2.67945591054825,2.61601909518502,3.87806294606051
2098,3.30214766642809,3.13210299044143,2.37556406722526,1.77144304694022,3.9609448004669,4.05584797887287,2.71387742632481,2.70961789685812,2.55071565264285,4.17002285892671,4.1064170395517,2.42817419932874,3.61404892243691,2.09453869308007,2.20848899871327,2.59556423288922,2.13980766506514,2.70728314084525,2.64113526471132,3.91911636036173
2099,3.33491456131069,3.16022649239084,2.3959346643964,1.78991160189806,3.99289116345772,4.09096676500032,2.73656392659171,2.73446504767652,2.57411117256133,4.21451229947587,4.15343026686545,2.44819321826329,3.64968049500386,2.10991650203835,2.22688616133449,2.61991089308341,2.15859605552457,2.73520747300786,2.66631808648359,3.96031585033381
