"model","year","warming"
"NorESM2-LM",1984,-0.371830315003743
"NorESM2-LM",1985,-0.343947779350398
"NorESM2-LM",1986,-0.316058646398132
"NorESM2-LM",1987,-0.288399935347369
"NorESM2-LM",1988,-0.261109417892265
"NorESM2-LM",1989,-0.234225490934411
"NorESM2-LM",1990,-0.207692001720938
"NorESM2-LM",1991,-0.181367685784437
"NorESM2-LM",1992,-0.155039648220681
"NorESM2-LM",1993,-0.12844012076951
"NorESM2-LM",1994,-0.101265571640037
"NorESM2-LM",1995,-0.0731971403887681
"NorESM2-LM",1996,-0.0439213218269976
"NorESM2-LM",1997,-0.0131498330437825
"NorESM2-LM",1998,0.0193623350719861
"NorESM2-LM",1999,0.0538015605155273
"NorESM2-LM",2000,0.0902836408385647
"NorESM2-LM",2001,0.128845765816919
"NorESM2-LM",2002,0.169442703566372
"NorESM2-LM",2003,0.211947259464493
"NorESM2-LM",2004,0.256154839167223
"NorESM2-LM",2005,0.301791736021536
"NorESM2-LM",2006,0.348526581002833
"NorESM2-LM",2007,0.395984249641124
"NorESM2-LM",2008,0.443761422318194
"NorESM2-LM",2009,0.491442945869315
"NorESM2-LM",2010,0.538618146432464
"NorESM2-LM",2011,0.584896293566707
"NorESM2-LM",2012,0.629920508432161
"NorESM2-LM",2013,0.673379536341379
"NorESM2-LM",2014,0.715016956331024
"NorESM2-LM",2015,0.754637566369593
"NorESM2-LM",2016,0.792110850738583
"NorESM2-LM",2017,0.827371594655614
"NorESM2-LM",2018,0.860417850107666
"NorESM2-LM",2019,0.891306567676811
"NorESM2-LM",2020,0.920147285759272
"NorESM2-LM",2021,0.947094307611763
"NorESM2-LM",2022,0.972337797629877
"NorESM2-LM",2023,0.996094193586331
"NorESM2-LM",2024,1.01859626632854
"NorESM2-LM",2025,1.04008307003601
"NorESM2-LM",2026,1.0607899237014
"NorESM2-LM",2027,1.08093845827473
"NorESM2-LM",2028,1.10072666458671
"NorESM2-LM",2029,1.12031879521312
"NorESM2-LM",2030,1.13983491851929
"NorESM2-MM",1940,0.142760323758774
"NorESM2-MM",1941,0.132980055198902
"NorESM2-MM",1942,0.123307951309144
"NorESM2-MM",1943,0.113890452791656
"NorESM2-MM",1944,0.104887530254293
"NorESM2-MM",1945,0.0964359405219011
"NorESM2-MM",1946,0.0886182014355382
"NorESM2-MM",1947,0.0814384942541489
"NorESM2-MM",1948,0.0748065415058986
"NorESM2-MM",1949,0.0685302028148454
"NorESM2-MM",1950,0.0623171179002383
"NorESM2-MM",1951,0.0557852438587008
"NorESM2-MM",1952,0.0484816238051093
"NorESM2-MM",1953,0.0399082264117754
"NorESM2-MM",1954,0.0295532488772143
"NorESM2-MM",1955,0.0169259129723647
"NorESM2-MM",1956,0.0015925323957741
"NorESM2-MM",1957,-0.016788490691051
"NorESM2-MM",1958,-0.0384350606135992
"NorESM2-MM",1959,-0.0634153306000702
"NorESM2-MM",1960,-0.0916290487056343
"NorESM2-MM",1961,-0.122797744867688
"NorESM2-MM",1962,-0.156464684279771
"NorESM2-MM",1963,-0.192004936425668
"NorESM2-MM",1964,-0.228645304654094
"NorESM2-MM",1965,-0.265493264898034
"NorESM2-MM",1966,-0.301573510545232
"NorESM2-MM",1967,-0.335870227451936
"NorESM2-MM",1968,-0.367372857860111
"NorESM2-MM",1969,-0.395122877205261
"NorESM2-MM",1970,-0.418259018231596
"NorESM2-MM",1971,-0.436058438364741
"NorESM2-MM",1972,-0.447971535626445
"NorESM2-MM",1973,-0.453648463216116
"NorESM2-MM",1974,-0.452955852712684
"NorESM2-MM",1975,-0.445982803202213
"NorESM2-MM",1976,-0.433035795801864
"NorESM2-MM",1977,-0.414622814093784
"NorESM2-MM",1978,-0.39142755395455
"NorESM2-MM",1979,-0.364275155469048
"NorESM2-MM",1980,-0.334091352781477
"NorESM2-MM",1981,-0.301857287972029
"NorESM2-MM",1982,-0.268562452458162
"NorESM2-MM",1983,-0.235158292269536
"NorESM2-MM",1984,-0.202514938920125
"NorESM2-MM",1985,-0.171383311514163
"NorESM2-MM",1986,-0.142364492675314
"NorESM2-MM",1987,-0.115887832904676
"NorESM2-MM",1988,-0.092198713178861
"NorESM2-MM",1989,-0.0713563264366429
"NorESM2-MM",1990,-0.0532412597919369
"NorESM2-MM",1991,-0.0375721056918496
"NorESM2-MM",1992,-0.0239298346238428
"NorESM2-MM",1993,-0.0117882531520658
"NorESM2-MM",1994,-0.000548572063028212
"NorESM2-MM",1995,0.0104240638468345
"NorESM2-MM",1996,0.0217642723739714
"NorESM2-MM",1997,0.034072451267221
"NorESM2-MM",1998,0.047884992502288
"NorESM2-MM",1999,0.0636502431473285
"NorESM2-MM",2000,0.081711350457907
"NorESM2-MM",2001,0.102296658898304
"NorESM2-MM",2002,0.125517829713956
"NorESM2-MM",2003,0.151375361386411
"NorESM2-MM",2004,0.179770732798572
"NorESM2-MM",2005,0.210523998388057
"NorESM2-MM",2006,0.243395359539802
"NorESM2-MM",2007,0.278109036510265
"NorESM2-MM",2008,0.314377680775223
"NorESM2-MM",2009,0.351925601723057
"NorESM2-MM",2010,0.390509229258356
"NorESM2-MM",2011,0.429933483057514
"NorESM2-MM",2012,0.470063051476293
"NorESM2-MM",2013,0.510827974915086
"NorESM2-MM",2014,0.552223352792961
"NorESM2-MM",2015,0.594303421501617
"NorESM2-MM",2016,0.637170654393519
"NorESM2-MM",2017,0.680960887722191
"NorESM2-MM",2018,0.725825756072467
"NorESM2-MM",2019,0.771913910092788
"NorESM2-MM",2020,0.819352577609953
"NorESM2-MM",2021,0.868231012946885
"NorESM2-MM",2022,0.918587262339745
"NorESM2-MM",2023,0.970399466790979
"NorESM2-MM",2024,1.02358264503951
"NorESM2-MM",2025,1.07799157159264
"NorESM2-MM",2026,1.13343001509346
"NorESM2-MM",2027,1.18966626044384
"NorESM2-MM",2028,1.24645453481116
"NorESM2-MM",2029,1.30356172311264
"NorESM2-MM",2030,1.36079862108703
"UKESM1-0-LL",1940,-0.285215491632504
"UKESM1-0-LL",1941,-0.28454021110532
"UKESM1-0-LL",1942,-0.283518611825404
"UKESM1-0-LL",1943,-0.281658681172574
"UKESM1-0-LL",1944,-0.278380019767013
"UKESM1-0-LL",1945,-0.273113971766997
"UKESM1-0-LL",1946,-0.265391187938866
"UKESM1-0-LL",1947,-0.254913416004947
"UKESM1-0-LL",1948,-0.241606689960195
"UKESM1-0-LL",1949,-0.225653832666588
"UKESM1-0-LL",1950,-0.207505200905131
"UKESM1-0-LL",1951,-0.187867785945772
"UKESM1-0-LL",1952,-0.1676740277663
"UKESM1-0-LL",1953,-0.14803290122651
"UKESM1-0-LL",1954,-0.130166889955013
"UKESM1-0-LL",1955,-0.115339295014284
"UKESM1-0-LL",1956,-0.104776866811916
"UKESM1-0-LL",1957,-0.0995929600025356
"UKESM1-0-LL",1958,-0.100716277822375
"UKESM1-0-LL",1959,-0.108829806080434
"UKESM1-0-LL",1960,-0.124323774155174
"UKESM1-0-LL",1961,-0.147265478374076
"UKESM1-0-LL",1962,-0.177387636152436
"UKESM1-0-LL",1963,-0.214095691901501
"UKESM1-0-LL",1964,-0.256493256665193
"UKESM1-0-LL",1965,-0.303423718686455
"UKESM1-0-LL",1966,-0.353525088549288
"UKESM1-0-LL",1967,-0.405294402518629
"UKESM1-0-LL",1968,-0.457157544684541
"UKESM1-0-LL",1969,-0.507540184417477
"UKESM1-0-LL",1970,-0.554935659801572
"UKESM1-0-LL",1971,-0.597966047679044
"UKESM1-0-LL",1972,-0.635433304880255
"UKESM1-0-LL",1973,-0.666358185768387
"UKESM1-0-LL",1974,-0.690005570432566
"UKESM1-0-LL",1975,-0.705895802749141
"UKESM1-0-LL",1976,-0.713802565926603
"UKESM1-0-LL",1977,-0.713738649219412
"UKESM1-0-LL",1978,-0.705931628586599
"UKESM1-0-LL",1979,-0.690791956494794
"UKESM1-0-LL",1980,-0.66887620955069
"UKESM1-0-LL",1981,-0.640848273301205
"UKESM1-0-LL",1982,-0.607441065286233
"UKESM1-0-LL",1983,-0.569421040031698
"UKESM1-0-LL",1984,-0.527557225531093
"UKESM1-0-LL",1985,-0.482595960813054
"UKESM1-0-LL",1986,-0.435241893242248
"UKESM1-0-LL",1987,-0.386145206158339
"UKESM1-0-LL",1988,-0.33589453081405
"UKESM1-0-LL",1989,-0.285014590532822
"UKESM1-0-LL",1990,-0.233967356567305
"UKESM1-0-LL",1991,-0.183155377341876
"UKESM1-0-LL",1992,-0.132925974215339
"UKESM1-0-LL",1993,-0.0835751625927807
"UKESM1-0-LL",1994,-0.0353504304944551
"UKESM1-0-LL",1995,0.0115481478021042
"UKESM1-0-LL",1996,0.0569686081376468
"UKESM1-0-LL",1997,0.100809380461392
"UKESM1-0-LL",1998,0.143022619133016
"UKESM1-0-LL",1999,0.183617800383739
"UKESM1-0-LL",2000,0.222664674228462
"UKESM1-0-LL",2001,0.260294640950102
"UKESM1-0-LL",2002,0.296699721558628
"UKESM1-0-LL",2003,0.332128495676651
"UKESM1-0-LL",2004,0.366878667041894
"UKESM1-0-LL",2005,0.40128625607469
"UKESM1-0-LL",2006,0.435711775497348
"UKESM1-0-LL",2007,0.470524081958063
"UKESM1-0-LL",2008,0.506082879102162
"UKESM1-0-LL",2009,0.54272104593527
"UKESM1-0-LL",2010,0.580728057140282
"UKESM1-0-LL",2011,0.620335737896731
"UKESM1-0-LL",2012,0.661707454598741
"UKESM1-0-LL",2013,0.704931595823725
"UKESM1-0-LL",2014,0.750019866351739
"UKESM1-0-LL",2015,0.796910530609177
"UKESM1-0-LL",2016,0.845476335749536
"UKESM1-0-LL",2017,0.895536456058797
"UKESM1-0-LL",2018,0.94687146560355
"UKESM1-0-LL",2019,0.999240096499695
"UKESM1-0-LL",2020,1.0523963997158
"UKESM1-0-LL",2021,1.10610590784445
"UKESM1-0-LL",2022,1.16015950732033
"UKESM1-0-LL",2023,1.21438395189402
"UKESM1-0-LL",2024,1.26864826938684
"UKESM1-0-LL",2025,1.32286569990821
"UKESM1-0-LL",2026,1.37699121874298
"UKESM1-0-LL",2027,1.43101509985118
"UKESM1-0-LL",2028,1.4849533244188
"UKESM1-0-LL",2029,1.53883589370594
"UKESM1-0-LL",2030,1.59269423248891
