"","year","name","value"
"253",1860,"UKESM1-0-LL",0.177620172389213
"254",1861,"ACCESS-CM2",0.168718254460675
"255",1861,"ACCESS-ESM1-5",-0.0356072004114445
"256",1861,"BCC-CSM2-MR",-0.137408403427179
"257",1861,"CAMS-CSM1-0",0.207388001391099
"258",1861,"CanESM5-CanOE",0.0173589324545134
"259",1861,"CanESM5",-0.0986438321363234
"260",1861,"CESM2-WACCM",0.0781004646263987
"261",1861,"CESM2",0.19418838952247
"262",1861,"CIESM",-0.0121271167952095
"263",1861,"CMCC-CM2-SR5",-0.476080448198481
"264",1861,"CMCC-ESM2",0.247613375629554
"265",1861,"CNRM-CM6-1",0.255721715994177
"266",1861,"EC-Earth3-CC",0.185434144681562
"267",1861,"GISS-E2-1-G",-0.365435061257713
"268",1861,"HadGEM3-GC31-LL",0.24092269856089
"269",1861,"HadGEM3-GC31-MM",0.169075017300887
"270",1861,"INM-CM4-8",-0.419461069211954
"271",1861,"INM-CM5-0",-0.0123305105650928
"272",1861,"MIROC-ES2L",-0.0305068985546662
"273",1861,"MIROC6",0.0510298879039013
"274",1861,"NorESM2-LM",-0.249155315241838
"275",1861,"NorESM2-MM",0.305904389960672
"276",1861,"UKESM1-0-LL",0.207440747132351
"277",1862,"ACCESS-CM2",-0.0431041866500586
"278",1862,"ACCESS-ESM1-5",-0.0116573322913816
"279",1862,"BCC-CSM2-MR",-0.0199334084213749
"280",1862,"CAMS-CSM1-0",0.134536810702947
"281",1862,"CanESM5-CanOE",-0.0401305352515369
"282",1862,"CanESM5",-0.030633284597851
"283",1862,"CESM2-WACCM",-0.410929931545471
"284",1862,"CESM2",-0.117096696963607
"285",1862,"CIESM",0.119769977744546
"286",1862,"CMCC-CM2-SR5",-0.203809056884754
"287",1862,"CMCC-ESM2",-0.0696864034672853
"288",1862,"CNRM-CM6-1",0.174863166478662
"289",1862,"EC-Earth3-CC",0.0188122271812396
"290",1862,"GISS-E2-1-G",-0.122290443904612
"291",1862,"HadGEM3-GC31-LL",0.062434852504353
"292",1862,"HadGEM3-GC31-MM",0.332970049393383
"293",1862,"INM-CM4-8",-0.321545020573552
"294",1862,"INM-CM5-0",-0.16992848531631
"295",1862,"MIROC-ES2L",0.0979379836766281
"296",1862,"MIROC6",-0.0913418090901903
"297",1862,"NorESM2-LM",-0.0649459671332391
"298",1862,"NorESM2-MM",0.0209684729315214
"299",1862,"UKESM1-0-LL",0.026669587195018
"300",1863,"ACCESS-CM2",0.0737659722887347
"301",1863,"ACCESS-ESM1-5",-0.0771967226748842
"302",1863,"BCC-CSM2-MR",-0.000775514020293855
"303",1863,"CAMS-CSM1-0",-0.179474555347024
"304",1863,"CanESM5-CanOE",-0.0656970886661075
"305",1863,"CanESM5",-0.248521485243941
"306",1863,"CESM2-WACCM",-0.0249349124579226
"307",1863,"CESM2",0.0420166572809642
"308",1863,"CIESM",0.0788012788951384
"309",1863,"CMCC-CM2-SR5",-0.158310052554718
"310",1863,"CMCC-ESM2",0.0354303157324285
"311",1863,"CNRM-CM6-1",-0.0367879724498206
"312",1863,"EC-Earth3-CC",0.0433491396684751
"313",1863,"GISS-E2-1-G",-0.0818217438214077
"314",1863,"HadGEM3-GC31-LL",0.146816720374929
"315",1863,"HadGEM3-GC31-MM",0.123673957574677
"316",1863,"INM-CM4-8",-0.0868167318884829
"317",1863,"INM-CM5-0",-0.250345112450491
"318",1863,"MIROC-ES2L",-0.0256541582214531
"319",1863,"MIROC6",-0.160277978196689
"320",1863,"NorESM2-LM",0.335802502302091
"321",1863,"NorESM2-MM",0.286462668226443
"322",1863,"UKESM1-0-LL",0.254823440788861
"323",1864,"ACCESS-CM2",0.0918932908740313
"324",1864,"ACCESS-ESM1-5",-0.0479718605882375
"325",1864,"BCC-CSM2-MR",0.0884230095761378
"326",1864,"CAMS-CSM1-0",-0.282509921369421
"327",1864,"CanESM5-CanOE",0.0755633344011635
"328",1864,"CanESM5",-0.102686269358985
"329",1864,"CESM2-WACCM",-0.0989835136822386
"330",1864,"CESM2",0.00354507153521766
"331",1864,"CIESM",-0.214901929708219
"332",1864,"CMCC-CM2-SR5",0.0734486696524996
"333",1864,"CMCC-ESM2",0.105397494057174
"334",1864,"CNRM-CM6-1",0.0130807597104692
"335",1864,"EC-Earth3-CC",-0.021165656156132
"336",1864,"GISS-E2-1-G",-0.0289615258631457
"337",1864,"HadGEM3-GC31-LL",0.36201634069295
"338",1864,"HadGEM3-GC31-MM",0.0539365707514019
"339",1864,"INM-CM4-8",-0.0443602282622866
"340",1864,"INM-CM5-0",-0.366778879594236
"341",1864,"MIROC-ES2L",-0.02209186435927
"342",1864,"MIROC6",0.0256475012235526
"343",1864,"NorESM2-LM",0.183666402771582
"344",1864,"NorESM2-MM",0.46925734340839
"345",1864,"UKESM1-0-LL",-0.0778525901260672
"346",1865,"ACCESS-CM2",0.0197441265882059
"347",1865,"ACCESS-ESM1-5",-0.163731630596743
"348",1865,"BCC-CSM2-MR",0.144427057432798
"349",1865,"CAMS-CSM1-0",-0.312441333958679
"350",1865,"CanESM5-CanOE",0.189820453297077
"351",1865,"CanESM5",0.0591944800890705
"352",1865,"CESM2-WACCM",-0.0384407109834193
"353",1865,"CESM2",-0.155668384811342
"354",1865,"CIESM",-0.119800240830294
"355",1865,"CMCC-CM2-SR5",-0.0154198599618631
"356",1865,"CMCC-ESM2",0.166707026579225
"357",1865,"CNRM-CM6-1",-0.012019715826094
"358",1865,"EC-Earth3-CC",0.0863735767504288
"359",1865,"GISS-E2-1-G",0.0916887403444839
"360",1865,"HadGEM3-GC31-LL",0.531877159636871
"361",1865,"HadGEM3-GC31-MM",0.337065793294087
"362",1865,"INM-CM4-8",-0.233031417395843
"363",1865,"INM-CM5-0",-0.103426067276752
"364",1865,"MIROC-ES2L",-0.028080300933981
"365",1865,"MIROC6",-0.0701705295993698
"366",1865,"NorESM2-LM",-0.00651492756049343
"367",1865,"NorESM2-MM",0.369193023379621
"368",1865,"UKESM1-0-LL",-0.0171482559977463
"369",1866,"ACCESS-CM2",0.158363468278788
"370",1866,"ACCESS-ESM1-5",-0.0111942146319635
"371",1866,"BCC-CSM2-MR",0.147646495721194
"372",1866,"CAMS-CSM1-0",-0.214933139882188
"373",1866,"CanESM5-CanOE",-0.0713168829233961
"374",1866,"CanESM5",-0.0231512236288456
"375",1866,"CESM2-WACCM",-0.0354745135306729
"376",1866,"CESM2",0.0413383825385694
"377",1866,"CIESM",-0.0385152003453122
"378",1866,"CMCC-CM2-SR5",0.0853258366874616
"379",1866,"CMCC-ESM2",0.0668872988470515
"380",1866,"CNRM-CM6-1",0.0650724179357454
"381",1866,"EC-Earth3-CC",0.124701150205237
"382",1866,"GISS-E2-1-G",0.120958194935479
"383",1866,"HadGEM3-GC31-LL",0.542927837029046
"384",1866,"HadGEM3-GC31-MM",0.515504668805836
"385",1866,"INM-CM4-8",-0.28208713144836
"386",1866,"INM-CM5-0",0.0464589091928271
"387",1866,"MIROC-ES2L",0.0604744266190895
"388",1866,"MIROC6",-0.0889038389947796
"389",1866,"NorESM2-LM",-0.002287348105245
"390",1866,"NorESM2-MM",0.263092477848387
"391",1866,"UKESM1-0-LL",0.317108474295994
"392",1867,"ACCESS-CM2",0.22195011599594
"393",1867,"ACCESS-ESM1-5",0.17555685441225
"394",1867,"BCC-CSM2-MR",0.118287214104289
"395",1867,"CAMS-CSM1-0",-0.203041027632574
"396",1867,"CanESM5-CanOE",-0.0110904183129943
"397",1867,"CanESM5",-0.0727312687371864
"398",1867,"CESM2-WACCM",-0.162216142976181
"399",1867,"CESM2",-0.128770446898734
"400",1867,"CIESM",0.0766207861611257
"401",1867,"CMCC-CM2-SR5",0.0965222268318051
"402",1867,"CMCC-ESM2",0.0904758416663061
"403",1867,"CNRM-CM6-1",0.107678072529707
"404",1867,"EC-Earth3-CC",0.151455189680018
"405",1867,"GISS-E2-1-G",0.0505315467106282
"406",1867,"HadGEM3-GC31-LL",0.135736496202886
"407",1867,"HadGEM3-GC31-MM",0.14646204633096
"408",1867,"INM-CM4-8",-0.281446678671653
"409",1867,"INM-CM5-0",-0.0591464079223076
"410",1867,"MIROC-ES2L",0.16206476747753
"411",1867,"MIROC6",0.028337298560519
"412",1867,"NorESM2-LM",-0.109912436121132
"413",1867,"NorESM2-MM",0.0543094666074033
"414",1867,"UKESM1-0-LL",0.121016700539309
"415",1868,"ACCESS-CM2",0.231877009291704
"416",1868,"ACCESS-ESM1-5",0.0409124712828692
"417",1868,"BCC-CSM2-MR",-0.0894741035570057
"418",1868,"CAMS-CSM1-0",-0.153070805810112
"419",1868,"CanESM5-CanOE",0.139786321056942
"420",1868,"CanESM5",-0.0214157195388402
"421",1868,"CESM2-WACCM",-0.191376988079559
"422",1868,"CESM2",0.258212204868833
"423",1868,"CIESM",-0.00987491355121151
"424",1868,"CMCC-CM2-SR5",0.0545547110933189
"425",1868,"CMCC-ESM2",-0.00376715166625807
"426",1868,"CNRM-CM6-1",0.0728058199520341
"427",1868,"EC-Earth3-CC",0.134487051431289
"428",1868,"GISS-E2-1-G",-0.0726323019963466
"429",1868,"HadGEM3-GC31-LL",-0.101575163308238
"430",1868,"HadGEM3-GC31-MM",0.224217421828362
"431",1868,"INM-CM4-8",-0.315969344831183
"432",1868,"INM-CM5-0",-0.0428506475456629
"433",1868,"MIROC-ES2L",0.269416909053591
"434",1868,"MIROC6",0.0572763433183088
"435",1868,"NorESM2-LM",0.0978705203028731
"436",1868,"NorESM2-MM",0.196872323531601
"437",1868,"UKESM1-0-LL",-0.0331544726903292
"438",1869,"ACCESS-CM2",0.0717708321844537
"439",1869,"ACCESS-ESM1-5",-0.00453521337923846
"440",1869,"BCC-CSM2-MR",-0.053313711559575
"441",1869,"CAMS-CSM1-0",0.0385110447095638
"442",1869,"CanESM5-CanOE",0.0816062207103538
"443",1869,"CanESM5",0.039553423326101
"444",1869,"CESM2-WACCM",0.0569574621509403
"445",1869,"CESM2",-0.0290722457770514
"446",1869,"CIESM",-0.0668239133970694
"447",1869,"CMCC-CM2-SR5",0.279796283362616
"448",1869,"CMCC-ESM2",0.164869757815467
"449",1869,"CNRM-CM6-1",0.180700468058951
"450",1869,"EC-Earth3-CC",0.112465297702055
"451",1869,"GISS-E2-1-G",0.0589041003846091
"452",1869,"HadGEM3-GC31-LL",-0.151853774389886
"453",1869,"HadGEM3-GC31-MM",0.0901975747214276
"454",1869,"INM-CM4-8",-0.109021968302372
"455",1869,"INM-CM5-0",-0.114476507343465
"456",1869,"MIROC-ES2L",0.117055073608663
"457",1869,"MIROC6",-0.101289161230664
"458",1869,"NorESM2-LM",-0.0174774332239487
"459",1869,"NorESM2-MM",0.0407036711354642
"460",1869,"UKESM1-0-LL",-0.0334054045053609
"461",1870,"ACCESS-CM2",0.125370872062259
"462",1870,"ACCESS-ESM1-5",0.0708888123402183
"463",1870,"BCC-CSM2-MR",0.00662112830052486
"464",1870,"CAMS-CSM1-0",0.0490142592784348
"465",1870,"CanESM5-CanOE",0.173454521943167
"466",1870,"CanESM5",0.15710236870332
"467",1870,"CESM2-WACCM",-0.132585367721969
"468",1870,"CESM2",0.130020384538824
"469",1870,"CIESM",-0.0418190672880492
"470",1870,"CMCC-CM2-SR5",-0.0642799989806573
"471",1870,"CMCC-ESM2",0.069845544526606
"472",1870,"CNRM-CM6-1",0.20640542462057
"473",1870,"EC-Earth3-CC",0.0941607591372637
"474",1870,"GISS-E2-1-G",0.15119799896871
"475",1870,"HadGEM3-GC31-LL",0.0153233641170267
"476",1870,"HadGEM3-GC31-MM",0.08558097020512
"477",1870,"INM-CM4-8",-0.0630085352351024
"478",1870,"INM-CM5-0",-0.0939291935520146
"479",1870,"MIROC-ES2L",0.0978004268436887
"480",1870,"MIROC6",0.0694501198001696
"481",1870,"NorESM2-LM",-0.105242521713581
"482",1870,"NorESM2-MM",0.102357239180741
"483",1870,"UKESM1-0-LL",-0.104300781309146
"484",1871,"ACCESS-CM2",0.325829710806158
"485",1871,"ACCESS-ESM1-5",0.171103914683496
"486",1871,"BCC-CSM2-MR",0.0969999520562421
"487",1871,"CAMS-CSM1-0",0.0373062195719687
"488",1871,"CanESM5-CanOE",0.188907074255615
"489",1871,"CanESM5",-0.0232632478712684
"490",1871,"CESM2-WACCM",-0.174335647457116
"491",1871,"CESM2",0.141004120761316
"492",1871,"CIESM",-0.129393805827309
"493",1871,"CMCC-CM2-SR5",-0.044526605250363
"494",1871,"CMCC-ESM2",-0.0570820559782579
"495",1871,"CNRM-CM6-1",0.387233882948822
"496",1871,"EC-Earth3-CC",-0.0903128198173029
"497",1871,"GISS-E2-1-G",-0.00925696863564873
"498",1871,"HadGEM3-GC31-LL",0.29769023874923
"499",1871,"HadGEM3-GC31-MM",0.115574494991545
"500",1871,"INM-CM4-8",-0.0396003314314868
"501",1871,"INM-CM5-0",-0.0365750356350585
"502",1871,"MIROC-ES2L",0.0851058852032605
"503",1871,"MIROC6",0.171136539088499
"504",1871,"NorESM2-LM",0.0621017384945102
"505",1871,"NorESM2-MM",0.2699267296007
"506",1871,"UKESM1-0-LL",-0.0144279735523209
"507",1872,"ACCESS-CM2",0.196686015887733
"508",1872,"ACCESS-ESM1-5",0.213989143241122
"509",1872,"BCC-CSM2-MR",0.262206001911888
"510",1872,"CAMS-CSM1-0",0.00177689148659077
"511",1872,"CanESM5-CanOE",0.170774028982231
"512",1872,"CanESM5",-0.00300654529249123
"513",1872,"CESM2-WACCM",-0.0432088305229819
"514",1872,"CESM2",0.273417626460475
"515",1872,"CIESM",-0.293812626486702
"516",1872,"CMCC-CM2-SR5",-0.0135061628612902
"517",1872,"CMCC-ESM2",0.179245683525727
"518",1872,"CNRM-CM6-1",0.267468977005366
"519",1872,"EC-Earth3-CC",-0.108381340524137
"520",1872,"GISS-E2-1-G",0.441596609736282
"521",1872,"HadGEM3-GC31-LL",-0.00667091433435907
"522",1872,"HadGEM3-GC31-MM",0.0994838986807061
"523",1872,"INM-CM4-8",-0.0147343247940341
"524",1872,"INM-CM5-0",-0.061652912108233
"525",1872,"MIROC-ES2L",0.0790292591567123
"526",1872,"MIROC6",0.236839246416842
"527",1872,"NorESM2-LM",-0.0987037704460523
"528",1872,"NorESM2-MM",0.269646749996854
"529",1872,"UKESM1-0-LL",0.0713334023886958
"530",1873,"ACCESS-CM2",0.0787556545961596
"531",1873,"ACCESS-ESM1-5",0.0582647445696942
"532",1873,"BCC-CSM2-MR",0.167202477947447
"533",1873,"CAMS-CSM1-0",-0.172219124649176
"534",1873,"CanESM5-CanOE",-0.0787028989170029
"535",1873,"CanESM5",0.0244018389369085
"536",1873,"CESM2-WACCM",-0.180815712374182
"537",1873,"CESM2",0.116097270972027
"538",1873,"CIESM",-0.0401181066784133
"539",1873,"CMCC-CM2-SR5",0.161855220966533
