"region","year","annual.unsmoothed","annual.two.yr.running.mean","annual.three.yr.running.mean","winter.unsmoothed","winter.two.yr.running.mean","winter.three.yr.running.mean"
"Eastern_Bering_Sea",2008,3.52939946636047,3.5659390660747,3.70549704773702,1.20997607608439,1.03494110605697,1.21790262140671
"Eastern_Bering_Sea",2009,3.60247866578893,3.64522928365567,3.60661934455727,0.859906136029553,1.07809885615626,1.12205792946564
"Eastern_Bering_Sea",2010,3.68797990152242,3.80152638889404,3.735177147859,1.29629157628297,1.38770649088097,1.21177303926383
"Eastern_Bering_Sea",2011,3.91507287626566,3.51427357766782,3.57217568561935,1.47912140547897,1.19373664427894,1.22792162161362
"Eastern_Bering_Sea",2012,3.11347427906997,3.5509235555609,3.67230666246249,0.908351883078916,0.889024369619152,1.08572338157242
"Eastern_Bering_Sea",2013,3.98837283205183,4.57610212190073,4.08855950762381,0.869696856159388,1.38473610882181,1.22594136690751
"Eastern_Bering_Sea",2014,5.16383141174962,5.15895954976308,4.76876397719266,1.89977536148424,2.23590631954946,1.7805031650861
"Eastern_Bering_Sea",2015,5.15408768777654,5.56603314398732,5.43196589990809,2.57203727761469,2.63705849304283,2.39129744918997
"Eastern_Bering_Sea",2016,5.9779786001981,5.5638070528798,5.42723393117872,2.70207970847098,2.77927893645874,2.71019838351072
"Eastern_Bering_Sea",2017,5.14963550556151,5.33973718843024,5.55248432568619,2.85647816444651,2.85022873349721,2.80084572515513
"Eastern_Bering_Sea",2018,5.52983887129898,5.71476017012709,5.52638528193856,2.84397930254791,2.76785297371687,2.79739470396008
"Eastern_Bering_Sea",2019,5.8996814689552,5.48081528058824,5.49715647749182,2.69172664488582,2.42866103809561,2.56710045957971
"Eastern_Bering_Sea",2020,5.06194909222129,4.71228870675319,5.10808629415386,2.1655954313054,2.17573169834234,2.34773001385684
"Eastern_Bering_Sea",2021,4.36262832128509,4.22286376763347,4.50255887582941,2.18586796537929,1.59156573094759,1.78290896440019
"Eastern_Bering_Sea",2022,4.08309921398184,NA,NA,0.997263496515891,NA,NA
"Gulf_of_Alaska",1854,7.8132080434171,7.95027433067867,NA,NA,NA,NA
"Gulf_of_Alaska",1855,8.08734061794024,8.01425627009877,7.94724019453821,5.93010027248425,5.79400912388006,NA
"Gulf_of_Alaska",1856,7.9411719222573,7.98461879231344,8.0188594008557,5.65791797527587,5.63875953064158,5.7358731112558
"Gulf_of_Alaska",1857,8.02806566236957,7.99992348587319,7.98033963133456,5.61960108600728,5.66567315706834,5.66308809647085
"Gulf_of_Alaska",1858,7.9717813093768,7.57093820163871,7.72331402188233,5.7117452281294,5.53938240015786,5.56612196210766
"Gulf_of_Alaska",1859,7.17009509390062,7.23939297197981,7.48352241777881,5.36701957218632,5.43355479489448,5.52628493930612
"Gulf_of_Alaska",1860,7.30869085005901,7.49161041606327,7.38443864200905,5.50009001760265,5.4699383750943,5.43563210745831
"Gulf_of_Alaska",1861,7.67452998206754,7.74157480789608,7.59728015528372,5.43978673258596,5.50008979416248,5.50008986864254
"Gulf_of_Alaska",1862,7.80861963372463,7.87417874694625,7.80762915865335,5.56039285573901,5.78596397836325,5.67057156310415
"Gulf_of_Alaska",1863,7.93973786016788,7.90709666612517,7.87427098865832,6.01153510098748,5.84448832953343,5.74978983826862
"Gulf_of_Alaska",1864,7.87445547208246,7.83884356107942,7.87247499410891,5.67744155807937,5.68284009810103,5.79240509906318
"Gulf_of_Alaska",1865,7.80323165007638,7.69993176015091,7.75810633079476,5.68823863812268,5.50357936784613,5.56153343125721
"Gulf_of_Alaska",1866,7.59663187022543,7.73163006938089,7.75549726294606,5.31892009756957,5.47732044706882,5.54762651075344
"Gulf_of_Alaska",1867,7.86662826853636,7.81011935970365,7.73895686321091,5.63572079656807,5.63155977930421,5.52734655205933
"Gulf_of_Alaska",1868,7.75361045087095,7.88813577656329,7.88096660722098,5.62739876204035,5.6277955448881,5.63043729544809
"Gulf_of_Alaska",1869,8.02266110225563,7.8828261148419,7.83975422685158,5.62819232773586,5.64895671772131,5.64177073249432
"Gulf_of_Alaska",1870,7.74299112742818,7.78275458166309,7.8627234218606,5.66972110770677,5.70192278973614,5.67734596906938
"Gulf_of_Alaska",1871,7.82251803589801,7.66296874609782,7.68964287320794,5.73412447176551,5.62059868605287,5.63697282660417
"Gulf_of_Alaska",1872,7.50341945629763,7.25607127818541,7.44488686408961,5.50707290034022,5.27362324779792,5.42712365578712
"Gulf_of_Alaska",1873,7.00872310007318,7.69801150861836,7.63314749117812,5.04017359525563,5.07266303409459,5.21746632284313
"Gulf_of_Alaska",1874,8.38729991716355,7.79687923305581,7.5341605220616,5.10515247293355,5.23547221256141,5.17037267345948
"Gulf_of_Alaska",1875,7.20645854894807,7.4638968682344,7.77169788454411,5.36579195218928,5.38292694424011,5.29033545380458
"Gulf_of_Alaska",1876,7.72133518752072,7.8455608426956,7.63252674477976,5.40006193629093,5.60197052605644,5.52324433476738
