Survey,Haul,Latitude,Longitude,DateTime,Length (mm),Weight (g),Age,Maturity,MaturityTable,Sex
199504,10,58.25,-154.02,3/23/1995 1:40,460,774,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,1084,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,460,724,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,748,,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,520,1240,7,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,570,1804,8,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,480,764,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,964,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,540,1052,10,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,934,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,1062,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,480,834,,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,500,942,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,470,878,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,1022,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,934,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,500,1004,6,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,500,814,6,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,500,1050,,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,530,1074,,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,470,694,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,500,996,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,530,1032,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,906,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,570,708,7,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,470,788,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,530,1246,10,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,934,,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,540,1132,,4,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,480,990,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,1120,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,898,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,420,590,5,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,954,6,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,920,,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,490,824,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,470,906,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,540,1336,7,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,540,1352,8,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,530,1314,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,500,960,,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,460,658,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,1242,7,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,500,994,6,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,1080,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,1074,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,500,892,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,450,690,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,1374,,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,470,910,7,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,1310,,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,490,780,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,480,924,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,826,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,550,1258,10,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,500,920,,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,480,780,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,1036,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,856,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,500,810,6,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,480,792,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,500,1078,6,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,550,1420,7,4,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,500,866,,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,530,1034,5,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,966,,4,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,460,712,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,470,828,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,1372,7,3,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,490,864,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,782,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,550,1196,10,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,540,1090,5,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,918,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,480,852,12,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,530,1172,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,480,826,,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,500,1056,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,520,1072,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,460,648,6,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,510,812,6,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,430,576,4,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,470,578,6,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,470,622,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,420,652,5,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,510,1014,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,470,850,,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,460,628,6,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,946,6,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,410,540,4,4,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,430,740,4,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,100,4,1,1,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,120,10,1,1,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,110,8,1,1,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,110,8,1,1,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,120,10,1,1,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,110,8,1,1,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,930,,5,3,1
199504,10,58.25,-154.02,3/23/1995 1:40,490,706,,5,3,2
199504,10,58.25,-154.02,3/23/1995 1:40,450,724,,5,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,380,428,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,370,394,3,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,490,748,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,520,976,,4,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,110,8,1,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,120,10,1,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,120,12,1,1,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,120,12,1,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,120,12,1,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,100,6,1,1,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,310,200,3,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,270,128,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,270,124,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,64,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,230,82,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,480,970,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,310,210,3,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,520,1072,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,350,316,3,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,510,828,6,3,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,380,422,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,400,486,4,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,370,344,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,510,874,6,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,530,944,,5,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,270,136,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,260,116,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,270,118,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,470,610,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,260,116,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,270,118,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,260,108,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,340,306,3,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,230,86,,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,270,134,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,410,582,4,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,250,108,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,230,70,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,270,120,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,68,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,240,94,,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,270,140,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,260,122,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,260,126,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,70,,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,240,76,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,260,100,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,250,106,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,210,58,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,68,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,250,104,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,160,28,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,240,80,,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,540,1370,6,3,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,410,570,4,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,510,792,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,350,340,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,560,1518,7,3,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,370,376,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,66,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,560,1116,9,3,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,340,316,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,540,974,6,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,68,,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,250,102,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,530,866,6,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,270,134,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,240,80,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,270,118,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,440,776,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,400,496,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,390,512,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,490,890,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,240,86,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,470,860,,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,370,378,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,510,824,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,240,82,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,420,622,3,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,450,728,5,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,370,350,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,400,446,4,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,370,392,4,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,240,94,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,280,142,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,220,72,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,270,140,3,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,250,102,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,250,106,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,400,506,3,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,390,802,6,3,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,370,366,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,450,798,5,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,260,100,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,240,94,,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,250,94,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,230,72,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,210,64,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,190,38,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,360,336,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,250,100,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,280,134,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,370,382,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,66,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,490,810,6,4,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,240,86,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,70,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,210,64,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,310,204,,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,490,844,7,3,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,500,734,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,340,286,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,480,578,,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,460,804,5,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,200,46,2,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,490,784,6,3,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,260,106,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,370,356,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,390,440,3,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,250,106,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,520,920,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,210,74,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,370,354,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,510,972,,5,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,260,106,2,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,400,468,4,2,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,220,72,,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,230,82,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,270,140,2,2,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,410,570,4,3,3,2
199504,11,57.91,-153.85,3/23/1995 10:44,120,10,1,1,3,1
199504,11,57.91,-153.85,3/23/1995 10:44,240,92,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,480,764,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,360,404,3,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,500,1066,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,410,516,4,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,530,1084,5,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,520,1230,5,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,470,662,7,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,540,1066,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,470,870,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,520,1086,5,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,540,986,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,440,786,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,400,490,4,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,490,878,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,460,660,7,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,560,1364,8,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,360,206,4,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,410,600,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,480,992,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,490,816,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,510,1082,,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,490,928,,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,890,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,460,814,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,400,566,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,964,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,490,930,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,480,982,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,510,912,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,380,382,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,580,1312,8,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,480,734,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,490,794,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,500,758,,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,560,1460,8,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,540,912,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,890,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,480,640,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,990,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,530,1130,7,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,440,630,5,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,470,792,,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,490,834,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,480,808,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,460,820,4,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,480,752,6,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,550,1428,7,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,390,512,3,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,410,624,5,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,480,814,6,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,480,794,,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,470,700,5,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,822,,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,450,666,8,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,490,926,,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,490,760,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,600,1642,11,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,360,362,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,540,1468,9,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,380,428,3,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,390,456,4,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,380,418,3,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,370,390,3,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,450,624,,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,550,1302,7,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,400,544,5,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,520,1152,,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,470,802,,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,510,874,6,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,410,616,4,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,480,802,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,560,1542,8,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,798,6,3,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,520,1204,,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,530,1172,6,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,490,822,,3,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,460,786,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,350,332,3,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,390,482,4,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,390,496,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,530,996,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,460,830,5,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,470,658,5,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,470,720,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,380,480,4,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,370,390,3,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,410,572,3,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,500,1162,,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,340,298,3,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,974,,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,450,820,4,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,798,5,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,490,858,,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,620,1438,10,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,520,984,,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,936,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,480,828,5,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,510,806,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,510,1082,6,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,530,1158,8,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,540,1224,,4,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,390,498,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,260,108,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,240,92,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,250,100,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,240,90,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,220,72,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,230,82,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,230,76,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,230,80,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,230,80,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,250,106,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,210,58,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,240,88,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,220,68,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,190,48,2,1,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,200,54,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,220,68,,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,240,92,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,210,72,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,230,84,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,220,64,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,200,48,2,1,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,360,382,3,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,1005,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,360,388,4,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,480,830,5,3,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,490,1002,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,400,618,3,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,470,814,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,450,782,5,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,370,440,4,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,550,1134,11,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,470,852,,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,530,918,6,4,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,360,390,3,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,500,774,,5,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,330,274,3,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,200,50,2,1,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,220,74,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,220,74,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,250,112,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,210,64,2,2,3,1
199504,12,57.87,-154.35,3/23/1995 14:34,240,86,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,220,68,2,2,3,2
199504,12,57.87,-154.35,3/23/1995 14:34,240,98,3,2,3,2
